forecast_case_id,case_id,storm_id,reference_event,reference_time,reference_latitude,reference_longitude,nominal_lead_hours,target_init_time,init_time,actual_lead_hours,cycle_offset_hours,schedule_status
2024307N06143-CE01-L120,2024307N06143-CE01,2024307N06143,landfall,2024-11-07 07:51:13.944792+00:00,18.561895960065137,122.15287183113796,120,2024-11-02 07:51:13.944792+00:00,2024-11-02 06:00:00+00:00,121.85387355333333,-1.8538735533333335,matched
2024312N14145-CE01-L024,2024312N14145-CE01,2024312N14145,landfall,2024-11-11 00:28:17.763435+00:00,16.347274116221865,122.20580171746576,24,2024-11-10 00:28:17.763435+00:00,2024-11-10 00:00:00+00:00,24.471600954166668,-0.4716009541666667,matched
2024312N14145-CE01-L048,2024312N14145-CE01,2024312N14145,landfall,2024-11-11 00:28:17.763435+00:00,16.347274116221865,122.20580171746576,48,2024-11-09 00:28:17.763435+00:00,2024-11-09 00:00:00+00:00,48.47160095416667,-0.4716009541666667,matched
2024312N14145-CE01-L072,2024312N14145-CE01,2024312N14145,landfall,2024-11-11 00:28:17.763435+00:00,16.347274116221865,122.20580171746576,72,2024-11-08 00:28:17.763435+00:00,2024-11-08 00:00:00+00:00,72.47160095416666,-0.4716009541666667,matched
2024312N14145-CE01-L096,2024312N14145-CE01,2024312N14145,landfall,2024-11-11 00:28:17.763435+00:00,16.347274116221865,122.20580171746576,96,2024-11-07 00:28:17.763435+00:00,2024-11-07 00:00:00+00:00,96.47160095416666,-0.4716009541666667,matched
2024312N14145-CE01-L120,2024312N14145-CE01,2024312N14145,landfall,2024-11-11 00:28:17.763435+00:00,16.347274116221865,122.20580171746576,120,2024-11-06 00:28:17.763435+00:00,2024-11-06 00:00:00+00:00,120.47160095416666,-0.4716009541666667,matched
2024314N07151-CE01-L024,2024314N07151-CE01,2024314N07151,landfall,2024-11-14 05:36:17.191476+00:00,17.847377296224334,122.16599781268452,24,2024-11-13 05:36:17.191476+00:00,2024-11-13 06:00:00+00:00,23.604775410000002,0.39522459,matched
2024314N07151-CE01-L048,2024314N07151-CE01,2024314N07151,landfall,2024-11-14 05:36:17.191476+00:00,17.847377296224334,122.16599781268452,48,2024-11-12 05:36:17.191476+00:00,2024-11-12 06:00:00+00:00,47.60477541,0.39522459,matched
2024314N07151-CE01-L072,2024314N07151-CE01,2024314N07151,landfall,2024-11-14 05:36:17.191476+00:00,17.847377296224334,122.16599781268452,72,2024-11-11 05:36:17.191476+00:00,2024-11-11 06:00:00+00:00,71.60477541,0.39522459,matched
2024314N07151-CE01-L096,2024314N07151-CE01,2024314N07151,landfall,2024-11-14 05:36:17.191476+00:00,17.847377296224334,122.16599781268452,96,2024-11-10 05:36:17.191476+00:00,2024-11-10 06:00:00+00:00,95.60477541,0.39522459,matched
2024314N07151-CE01-L120,2024314N07151-CE01,2024314N07151,landfall,2024-11-14 05:36:17.191476+00:00,17.847377296224334,122.16599781268452,120,2024-11-09 05:36:17.191476+00:00,2024-11-09 06:00:00+00:00,119.60477541,0.39522459,matched
2024313N10169-CE01-L024,2024313N10169-CE01,2024313N10169,landfall,2024-11-16 14:54:15.251420+00:00,14.0936260369416,124.2127791782027,24,2024-11-15 14:54:15.251420+00:00,2024-11-15 12:00:00+00:00,26.904236505555556,-2.9042365055555557,matched
2024313N10169-CE01-L048,2024313N10169-CE01,2024313N10169,landfall,2024-11-16 14:54:15.251420+00:00,14.0936260369416,124.2127791782027,48,2024-11-14 14:54:15.251420+00:00,2024-11-14 12:00:00+00:00,50.90423650555555,-2.9042365055555557,matched
2024313N10169-CE01-L072,2024313N10169-CE01,2024313N10169,landfall,2024-11-16 14:54:15.251420+00:00,14.0936260369416,124.2127791782027,72,2024-11-13 14:54:15.251420+00:00,2024-11-13 12:00:00+00:00,74.90423650555555,-2.9042365055555557,matched
2024313N10169-CE01-L096,2024313N10169-CE01,2024313N10169,landfall,2024-11-16 14:54:15.251420+00:00,14.0936260369416,124.2127791782027,96,2024-11-12 14:54:15.251420+00:00,2024-11-12 12:00:00+00:00,98.90423650555555,-2.9042365055555557,matched
2024313N10169-CE01-L120,2024313N10169-CE01,2024313N10169,landfall,2024-11-16 14:54:15.251420+00:00,14.0936260369416,124.2127791782027,120,2024-11-11 14:54:15.251420+00:00,2024-11-11 12:00:00+00:00,122.90423650555555,-2.9042365055555557,matched
2024313N10169-CE02-L024,2024313N10169-CE02,2024313N10169,coastal_approach,2024-11-17 13:48:00+00:00,16.860290332425862,120.28052861904608,24,2024-11-16 13:48:00+00:00,2024-11-16 12:00:00+00:00,25.8,-1.8,matched
2024313N10169-CE02-L048,2024313N10169-CE02,2024313N10169,coastal_approach,2024-11-17 13:48:00+00:00,16.860290332425862,120.28052861904608,48,2024-11-15 13:48:00+00:00,2024-11-15 12:00:00+00:00,49.8,-1.8,matched
2024313N10169-CE02-L072,2024313N10169-CE02,2024313N10169,coastal_approach,2024-11-17 13:48:00+00:00,16.860290332425862,120.28052861904608,72,2024-11-14 13:48:00+00:00,2024-11-14 12:00:00+00:00,73.8,-1.8,matched
2024313N10169-CE02-L096,2024313N10169-CE02,2024313N10169,coastal_approach,2024-11-17 13:48:00+00:00,16.860290332425862,120.28052861904608,96,2024-11-13 13:48:00+00:00,2024-11-13 12:00:00+00:00,97.8,-1.8,matched
2024313N10169-CE02-L120,2024313N10169-CE02,2024313N10169,coastal_approach,2024-11-17 13:48:00+00:00,16.860290332425862,120.28052861904608,120,2024-11-12 13:48:00+00:00,2024-11-12 12:00:00+00:00,121.8,-1.8,matched
